PROLIFIC_PID,question_num,ans,intuition,color,damage_lvl,question_type
67001b28a9974a03b6ffec54,Q372_5,1,unint,blues,6211,acc_provc
67001b28a9974a03b6ffec54,Q372_6,0,unint,blues,6211,acc_provd
67001b28a9974a03b6ffec54,Q373_1,6,unint,blues,4321,acc_prova
67001b28a9974a03b6ffec54,Q373_4,2.5,unint,blues,4321,acc_provb
67001b28a9974a03b6ffec54,Q373_5,2,unint,blues,4321,acc_provc
67001b28a9974a03b6ffec54,Q373_6,0,unint,blues,4321,acc_provd
62cbf51439a76e8fccd8a495,Q244,60,int,rocket,8642,allocation
62cbf51439a76e8fccd8a495,Q160,no penalty,int,rocket,8642,penalty
62cbf51439a76e8fccd8a495,Q9...63,A Little Praiseworthy,int,rocket,8642,praiseworthy
62cbf51439a76e8fccd8a495,Q315,70,int,rocket,6211,allocation
62cbf51439a76e8fccd8a495,Q316,no penalty,int,rocket,6211,penalty
62cbf51439a76e8fccd8a495,Q317,Moderately Blameworthy,int,rocket,6211,praiseworthy
62cbf51439a76e8fccd8a495,Q290,80,int,rocket,4321,allocation
62cbf51439a76e8fccd8a495,Q291,no penalty,int,rocket,4321,penalty
62cbf51439a76e8fccd8a495,Q292,Neither,int,rocket,4321,praiseworthy
62cbf51439a76e8fccd8a495,Q374_1,9,int,rocket,8642,acc_prova
62cbf51439a76e8fccd8a495,Q374_4,5,int,rocket,8642,acc_provb
62cbf51439a76e8fccd8a495,Q374_5,4,int,rocket,8642,acc_provc
62cbf51439a76e8fccd8a495,Q374_6,0,int,rocket,8642,acc_provd
62cbf51439a76e8fccd8a495,Q375_1,5,int,rocket,6211,acc_prova
62cbf51439a76e8fccd8a495,Q375_4,2,int,rocket,6211,acc_provb
62cbf51439a76e8fccd8a495,Q375_5,0,int,rocket,6211,acc_provc
62cbf51439a76e8fccd8a495,Q375_6,0,int,rocket,6211,acc_provd
62cbf51439a76e8fccd8a495,Q376_1,4,int,rocket,4321,acc_prova
62cbf51439a76e8fccd8a495,Q376_4,2,int,rocket,4321,acc_provb
62cbf51439a76e8fccd8a495,Q376_5,1,int,rocket,4321,acc_provc
62cbf51439a76e8fccd8a495,Q376_6,0,int,rocket,4321,acc_provd
6779774866fb6dc822448f3a,Q246,7,int,blues,8642,allocation
6779774866fb6dc822448f3a,Q215,no penalty,int,blues,8642,penalty
6779774866fb6dc822448f3a,Q9...129,Neither,int,blues,8642,praiseworthy
6779774866fb6dc822448f3a,Q305,25,int,blues,6211,allocation
6779774866fb6dc822448f3a,Q306,no penalty,int,blues,6211,penalty
6779774866fb6dc822448f3a,Q307,Neither,int,blues,6211,praiseworthy
6779774866fb6dc822448f3a,Q325,15,int,blues,4321,allocation
6779774866fb6dc822448f3a,Q326,no penalty,int,blues,4321,penalty
6779774866fb6dc822448f3a,Q327,Moderately Praiseworthy,int,blues,4321,praiseworthy
6779774866fb6dc822448f3a,Q370_1,7,int,blues,8642,acc_prova
6779774866fb6dc822448f3a,Q370_4,5,int,blues,8642,acc_provb
6779774866fb6dc822448f3a,Q370_5,2,int,blues,8642,acc_provc
6779774866fb6dc822448f3a,Q370_6,1,int,blues,8642,acc_provd
6779774866fb6dc822448f3a,Q380_1,10,int,blues,6211,acc_prova
6779774866fb6dc822448f3a,Q380_4,7,int,blues,6211,acc_provb
6779774866fb6dc822448f3a,Q380_5,4,int,blues,6211,acc_provc
6779774866fb6dc822448f3a,Q380_6,1,int,blues,6211,acc_provd
6779774866fb6dc822448f3a,Q381_1,10,int,blues,4321,acc_prova
6779774866fb6dc822448f3a,Q381_4,5,int,blues,4321,acc_provb
6779774866fb6dc822448f3a,Q381_5,1,int,blues,4321,acc_provc
6779774866fb6dc822448f3a,Q381_6,1,int,blues,4321,acc_provd
661b3299bf19db77d7412b86,Q241,45,unint,rocket,8642,allocation
661b3299bf19db77d7412b86,Q233,no penalty,unint,rocket,8642,penalty
661b3299bf19db77d7412b86,Q213,Neither,unint,rocket,8642,praiseworthy
661b3299bf19db77d7412b86,Q310,95,unint,rocket,6211,allocation
661b3299bf19db77d7412b86,Q311,no penalty,unint,rocket,6211,penalty
661b3299bf19db77d7412b86,Q312,Neither,unint,rocket,6211,praiseworthy
661b3299bf19db77d7412b86,Q295,85,unint,rocket,4321,allocation
661b3299bf19db77d7412b86,Q296,no penalty,unint,rocket,4321,penalty
661b3299bf19db77d7412b86,Q297,Neither,unint,rocket,4321,praiseworthy
661b3299bf19db77d7412b86,Q377_1,10,unint,rocket,8642,acc_prova
661b3299bf19db77d7412b86,Q377_4,7,unint,rocket,8642,acc_provb
661b3299bf19db77d7412b86,Q377_5,3,unint,rocket,8642,acc_provc
661b3299bf19db77d7412b86,Q377_6,0,unint,rocket,8642,acc_provd
661b3299bf19db77d7412b86,Q378_1,5,unint,rocket,6211,acc_prova
661b3299bf19db77d7412b86,Q378_4,1,unint,rocket,6211,acc_provb
661b3299bf19db77d7412b86,Q378_5,0,unint,rocket,6211,acc_provc
661b3299bf19db77d7412b86,Q378_6,0,unint,rocket,6211,acc_provd
661b3299bf19db77d7412b86,Q379_1,4,unint,rocket,4321,acc_prova
661b3299bf19db77d7412b86,Q379_4,3,unint,rocket,4321,acc_provb
661b3299bf19db77d7412b86,Q379_5,2,unint,rocket,4321,acc_provc
661b3299bf19db77d7412b86,Q379_6,0,unint,rocket,4321,acc_provd
67a8337cbee0ce717e3fa248,Q246,25,int,blues,8642,allocation
67a8337cbee0ce717e3fa248,Q215,5% penalty,int,blues,8642,penalty
67a8337cbee0ce717e3fa248,Q9...129,Neither,int,blues,8642,praiseworthy
67a8337cbee0ce717e3fa248,Q305,25,int,blues,6211,allocation
67a8337cbee0ce717e3fa248,Q306,5% penalty,int,blues,6211,penalty
67a8337cbee0ce717e3fa248,Q307,A Little Praiseworthy,int,blues,6211,praiseworthy
67a8337cbee0ce717e3fa248,Q325,25,int,blues,4321,allocation
67a8337cbee0ce717e3fa248,Q326,5% penalty,int,blues,4321,penalty
67a8337cbee0ce717e3fa248,Q327,A Little Praiseworthy,int,blues,4321,praiseworthy
67a8337cbee0ce717e3fa248,Q370_1,5,int,blues,8642,acc_prova
67a8337cbee0ce717e3fa248,Q370_4,5,int,blues,8642,acc_provb
67a8337cbee0ce717e3fa248,Q370_5,3,int,blues,8642,acc_provc
67a8337cbee0ce717e3fa248,Q370_6,1,int,blues,8642,acc_provd
67a8337cbee0ce717e3fa248,Q380_1,8,int,blues,6211,acc_prova
67a8337cbee0ce717e3fa248,Q380_4,5,int,blues,6211,acc_provb
67a8337cbee0ce717e3fa248,Q380_5,4,int,blues,6211,acc_provc
67a8337cbee0ce717e3fa248,Q380_6,1,int,blues,6211,acc_provd
67a8337cbee0ce717e3fa248,Q381_1,7.5,int,blues,4321,acc_prova
67a8337cbee0ce717e3fa248,Q381_4,5,int,blues,4321,acc_provb
67a8337cbee0ce717e3fa248,Q381_5,3,int,blues,4321,acc_provc
67a8337cbee0ce717e3fa248,Q381_6,3,int,blues,4321,acc_provd
6157369043ee96a608585bc0,Q320,35,unint,blues,8642,allocation
6157369043ee96a608585bc0,Q321,no penalty,unint,blues,8642,penalty
6157369043ee96a608585bc0,Q322,Neither,unint,blues,8642,praiseworthy
6157369043ee96a608585bc0,Q245,25,unint,blues,6211,allocation
6157369043ee96a608585bc0,Q206,5% penalty,unint,blues,6211,penalty
6157369043ee96a608585bc0,Q9...103,Very Blameworthy,unint,blues,6211,praiseworthy
6157369043ee96a608585bc0,Q300,30,unint,blues,4321,allocation
6157369043ee96a608585bc0,Q301,5% penalty,unint,blues,4321,penalty
6157369043ee96a608585bc0,Q302,Very Blameworthy,unint,blues,4321,praiseworthy
6157369043ee96a608585bc0,Q371_1,8,unint,blues,8642,acc_prova
6157369043ee96a608585bc0,Q371_4,6,unint,blues,8642,acc_provb
6157369043ee96a608585bc0,Q371_5,4,unint,blues,8642,acc_provc
6157369043ee96a608585bc0,Q371_6,2,unint,blues,8642,acc_provd
6157369043ee96a608585bc0,Q372_1,6,unint,blues,6211,acc_prova
6157369043ee96a608585bc0,Q372_4,3,unint,blues,6211,acc_provb
6157369043ee96a608585bc0,Q372_5,2,unint,blues,6211,acc_provc
6157369043ee96a608585bc0,Q372_6,2,unint,blues,6211,acc_provd
6157369043ee96a608585bc0,Q373_1,5,unint,blues,4321,acc_prova
6157369043ee96a608585bc0,Q373_4,4,unint,blues,4321,acc_provb
6157369043ee96a608585bc0,Q373_5,3,unint,blues,4321,acc_provc
6157369043ee96a608585bc0,Q373_6,2,unint,blues,4321,acc_provd
6785aee21fd7b7e0d5d90a0a,Q244,20,int,rocket,8642,allocation
6785aee21fd7b7e0d5d90a0a,Q160,1% penalty,int,rocket,8642,penalty
6785aee21fd7b7e0d5d90a0a,Q9...63,A Little Praiseworthy,int,rocket,8642,praiseworthy
6785aee21fd7b7e0d5d90a0a,Q315,45,int,rocket,6211,allocation
6785aee21fd7b7e0d5d90a0a,Q316,2% penalty,int,rocket,6211,penalty
6785aee21fd7b7e0d5d90a0a,Q317,Neither,int,rocket,6211,praiseworthy
6785aee21fd7b7e0d5d90a0a,Q290,40,int,rocket,4321,allocation
6785aee21fd7b7e0d5d90a0a,Q291,no penalty,int,rocket,4321,penalty
6785aee21fd7b7e0d5d90a0a,Q292,Moderately Praiseworthy,int,rocket,4321,praiseworthy
6785aee21fd7b7e0d5d90a0a,Q374_1,10,int,rocket,8642,acc_prova
6785aee21fd7b7e0d5d90a0a,Q374_4,7,int,rocket,8642,acc_provb
6785aee21fd7b7e0d5d90a0a,Q374_5,5,int,rocket,8642,acc_provc
6785aee21fd7b7e0d5d90a0a,Q374_6,1,int,rocket,8642,acc_provd
6785aee21fd7b7e0d5d90a0a,Q375_1,6,int,rocket,6211,acc_prova
6785aee21fd7b7e0d5d90a0a,Q375_4,2.5,int,rocket,6211,acc_provb
6785aee21fd7b7e0d5d90a0a,Q375_5,1,int,rocket,6211,acc_provc
6785aee21fd7b7e0d5d90a0a,Q375_6,1,int,rocket,6211,acc_provd
6785aee21fd7b7e0d5d90a0a,Q376_1,6,int,rocket,4321,acc_prova
6785aee21fd7b7e0d5d90a0a,Q376_4,5,int,rocket,4321,acc_provb
6785aee21fd7b7e0d5d90a0a,Q376_5,4,int,rocket,4321,acc_provc
6785aee21fd7b7e0d5d90a0a,Q376_6,2,int,rocket,4321,acc_provd
660f4cb0715f67ab94e12d15,Q320,40,unint,blues,8642,allocation
660f4cb0715f67ab94e12d15,Q321,2% penalty,unint,blues,8642,penalty
660f4cb0715f67ab94e12d15,Q322,Neither,unint,blues,8642,praiseworthy
660f4cb0715f67ab94e12d15,Q245,15,unint,blues,6211,allocation
660f4cb0715f67ab94e12d15,Q206,no penalty,unint,blues,6211,penalty
660f4cb0715f67ab94e12d15,Q9...103,A Little Blameworthy,unint,blues,6211,praiseworthy
660f4cb0715f67ab94e12d15,Q300,25,unint,blues,4321,allocation
660f4cb0715f67ab94e12d15,Q301,1% penalty,unint,blues,4321,penalty
660f4cb0715f67ab94e12d15,Q302,Neither,unint,blues,4321,praiseworthy
660f4cb0715f67ab94e12d15,Q371_1,9,unint,blues,8642,acc_prova
660f4cb0715f67ab94e12d15,Q371_4,6,unint,blues,8642,acc_provb
660f4cb0715f67ab94e12d15,Q371_5,3,unint,blues,8642,acc_provc
660f4cb0715f67ab94e12d15,Q371_6,0,unint,blues,8642,acc_provd
660f4cb0715f67ab94e12d15,Q372_1,7,unint,blues,6211,acc_prova
660f4cb0715f67ab94e12d15,Q372_4,4,unint,blues,6211,acc_provb
660f4cb0715f67ab94e12d15,Q372_5,1,unint,blues,6211,acc_provc
660f4cb0715f67ab94e12d15,Q372_6,1,unint,blues,6211,acc_provd
660f4cb0715f67ab94e12d15,Q373_1,6,unint,blues,4321,acc_prova
660f4cb0715f67ab94e12d15,Q373_4,4,unint,blues,4321,acc_provb
660f4cb0715f67ab94e12d15,Q373_5,3,unint,blues,4321,acc_provc
660f4cb0715f67ab94e12d15,Q373_6,1,unint,blues,4321,acc_provd
672630467151fff619cdcac1,Q241,50,unint,rocket,8642,allocation
672630467151fff619cdcac1,Q233,1% penalty,unint,rocket,8642,penalty
672630467151fff619cdcac1,Q213,A Little Blameworthy,unint,rocket,8642,praiseworthy
672630467151fff619cdcac1,Q310,75,unint,rocket,6211,allocation
672630467151fff619cdcac1,Q311,no penalty,unint,rocket,6211,penalty
672630467151fff619cdcac1,Q312,Very Praiseworthy,unint,rocket,6211,praiseworthy
672630467151fff619cdcac1,Q295,80,unint,rocket,4321,allocation
672630467151fff619cdcac1,Q296,no penalty,unint,rocket,4321,penalty
672630467151fff619cdcac1,Q297,A Little Blameworthy,unint,rocket,4321,praiseworthy
672630467151fff619cdcac1,Q377_1,10,unint,rocket,8642,acc_prova
672630467151fff619cdcac1,Q377_4,5,unint,rocket,8642,acc_provb
672630467151fff619cdcac1,Q377_5,3,unint,rocket,8642,acc_provc
672630467151fff619cdcac1,Q377_6,0,unint,rocket,8642,acc_provd
672630467151fff619cdcac1,Q378_1,10,unint,rocket,6211,acc_prova
672630467151fff619cdcac1,Q378_4,3,unint,rocket,6211,acc_provb
672630467151fff619cdcac1,Q378_5,0,unint,rocket,6211,acc_provc
672630467151fff619cdcac1,Q378_6,0,unint,rocket,6211,acc_provd
672630467151fff619cdcac1,Q379_1,5,unint,rocket,4321,acc_prova
672630467151fff619cdcac1,Q379_4,4,unint,rocket,4321,acc_provb
672630467151fff619cdcac1,Q379_5,3,unint,rocket,4321,acc_provc
672630467151fff619cdcac1,Q379_6,0,unint,rocket,4321,acc_provd
62fe6312269d0e4ae894297b,Q244,70,int,rocket,8642,allocation
62fe6312269d0e4ae894297b,Q160,no penalty,int,rocket,8642,penalty
62fe6312269d0e4ae894297b,Q9...63,Moderately Blameworthy,int,rocket,8642,praiseworthy
62fe6312269d0e4ae894297b,Q315,80,int,rocket,6211,allocation
62fe6312269d0e4ae894297b,Q316,no penalty,int,rocket,6211,penalty
62fe6312269d0e4ae894297b,Q317,Moderately Praiseworthy,int,rocket,6211,praiseworthy
62fe6312269d0e4ae894297b,Q290,75,int,rocket,4321,allocation
62fe6312269d0e4ae894297b,Q291,no penalty,int,rocket,4321,penalty
62fe6312269d0e4ae894297b,Q292,Moderately Blameworthy,int,rocket,4321,praiseworthy
62fe6312269d0e4ae894297b,Q374_1,8,int,rocket,8642,acc_prova
62fe6312269d0e4ae894297b,Q374_4,6,int,rocket,8642,acc_provb
62fe6312269d0e4ae894297b,Q374_5,3,int,rocket,8642,acc_provc
62fe6312269d0e4ae894297b,Q374_6,1,int,rocket,8642,acc_provd
62fe6312269d0e4ae894297b,Q375_1,6,int,rocket,6211,acc_prova
62fe6312269d0e4ae894297b,Q375_4,3,int,rocket,6211,acc_provb
62fe6312269d0e4ae894297b,Q375_5,2,int,rocket,6211,acc_provc
62fe6312269d0e4ae894297b,Q375_6,1,int,rocket,6211,acc_provd
62fe6312269d0e4ae894297b,Q376_1,6,int,rocket,4321,acc_prova
62fe6312269d0e4ae894297b,Q376_4,4,int,rocket,4321,acc_provb
62fe6312269d0e4ae894297b,Q376_5,3,int,rocket,4321,acc_provc
62fe6312269d0e4ae894297b,Q376_6,1,int,rocket,4321,acc_provd
5d37a4aab1e2a50017d13d80,Q244,30,int,rocket,8642,allocation
5d37a4aab1e2a50017d13d80,Q160,5% penalty,int,rocket,8642,penalty
5d37a4aab1e2a50017d13d80,Q9...63,A Little Blameworthy,int,rocket,8642,praiseworthy
5d37a4aab1e2a50017d13d80,Q315,25,int,rocket,6211,allocation
5d37a4aab1e2a50017d13d80,Q316,4% penalty,int,rocket,6211,penalty
5d37a4aab1e2a50017d13d80,Q317,Neither,int,rocket,6211,praiseworthy
5d37a4aab1e2a50017d13d80,Q290,50,int,rocket,4321,allocation
5d37a4aab1e2a50017d13d80,Q291,5% penalty,int,rocket,4321,penalty
5d37a4aab1e2a50017d13d80,Q292,A Little Blameworthy,int,rocket,4321,praiseworthy
5d37a4aab1e2a50017d13d80,Q374_1,9,int,rocket,8642,acc_prova
5d37a4aab1e2a50017d13d80,Q374_4,6,int,rocket,8642,acc_provb
5d37a4aab1e2a50017d13d80,Q374_5,4,int,rocket,8642,acc_provc
5d37a4aab1e2a50017d13d80,Q374_6,2,int,rocket,8642,acc_provd
5d37a4aab1e2a50017d13d80,Q375_1,7,int,rocket,6211,acc_prova
5d37a4aab1e2a50017d13d80,Q375_4,4,int,rocket,6211,acc_provb
5d37a4aab1e2a50017d13d80,Q375_5,2,int,rocket,6211,acc_provc
5d37a4aab1e2a50017d13d80,Q375_6,2,int,rocket,6211,acc_provd
5d37a4aab1e2a50017d13d80,Q376_1,6,int,rocket,4321,acc_prova
5d37a4aab1e2a50017d13d80,Q376_4,4,int,rocket,4321,acc_provb
5d37a4aab1e2a50017d13d80,Q376_5,2,int,rocket,4321,acc_provc
5d37a4aab1e2a50017d13d80,Q376_6,1,int,rocket,4321,acc_provd
56b1813e390ebc000c5c08f0,Q241,30,unint,rocket,8642,allocation
56b1813e390ebc000c5c08f0,Q233,1% penalty,unint,rocket,8642,penalty
56b1813e390ebc000c5c08f0,Q213,A Little Blameworthy,unint,rocket,8642,praiseworthy
56b1813e390ebc000c5c08f0,Q310,85,unint,rocket,6211,allocation
56b1813e390ebc000c5c08f0,Q311,no penalty,unint,rocket,6211,penalty
56b1813e390ebc000c5c08f0,Q312,Very Praiseworthy,unint,rocket,6211,praiseworthy
56b1813e390ebc000c5c08f0,Q295,30,unint,rocket,4321,allocation
56b1813e390ebc000c5c08f0,Q296,2% penalty,unint,rocket,4321,penalty
56b1813e390ebc000c5c08f0,Q297,A Little Blameworthy,unint,rocket,4321,praiseworthy
56b1813e390ebc000c5c08f0,Q377_1,10,unint,rocket,8642,acc_prova
56b1813e390ebc000c5c08f0,Q377_4,6,unint,rocket,8642,acc_provb
56b1813e390ebc000c5c08f0,Q377_5,3,unint,rocket,8642,acc_provc
56b1813e390ebc000c5c08f0,Q377_6,0,unint,rocket,8642,acc_provd
56b1813e390ebc000c5c08f0,Q378_1,6,unint,rocket,6211,acc_prova
56b1813e390ebc000c5c08f0,Q378_4,1,unint,rocket,6211,acc_provb
56b1813e390ebc000c5c08f0,Q378_5,0,unint,rocket,6211,acc_provc
56b1813e390ebc000c5c08f0,Q378_6,0,unint,rocket,6211,acc_provd
56b1813e390ebc000c5c08f0,Q379_1,4,unint,rocket,4321,acc_prova
56b1813e390ebc000c5c08f0,Q379_4,3,unint,rocket,4321,acc_provb
56b1813e390ebc000c5c08f0,Q379_5,2,unint,rocket,4321,acc_provc
56b1813e390ebc000c5c08f0,Q379_6,0,unint,rocket,4321,acc_provd
66463ff40a36377060b19272,Q241,35,unint,rocket,8642,allocation
66463ff40a36377060b19272,Q233,no penalty,unint,rocket,8642,penalty
66463ff40a36377060b19272,Q213,Very Praiseworthy,unint,rocket,8642,praiseworthy
66463ff40a36377060b19272,Q310,50,unint,rocket,6211,allocation
66463ff40a36377060b19272,Q311,no penalty,unint,rocket,6211,penalty
66463ff40a36377060b19272,Q312,Very Praiseworthy,unint,rocket,6211,praiseworthy
66463ff40a36377060b19272,Q295,60,unint,rocket,4321,allocation
66463ff40a36377060b19272,Q296,no penalty,unint,rocket,4321,penalty
66463ff40a36377060b19272,Q297,Very Praiseworthy,unint,rocket,4321,praiseworthy
66463ff40a36377060b19272,Q377_1,8.5,unint,rocket,8642,acc_prova
66463ff40a36377060b19272,Q377_4,5,unint,rocket,8642,acc_provb
66463ff40a36377060b19272,Q377_5,4,unint,rocket,8642,acc_provc
66463ff40a36377060b19272,Q377_6,1,unint,rocket,8642,acc_provd
66463ff40a36377060b19272,Q378_1,6,unint,rocket,6211,acc_prova
66463ff40a36377060b19272,Q378_4,3,unint,rocket,6211,acc_provb
66463ff40a36377060b19272,Q378_5,1,unint,rocket,6211,acc_provc
66463ff40a36377060b19272,Q378_6,1,unint,rocket,6211,acc_provd
66463ff40a36377060b19272,Q379_1,4.5,unint,rocket,4321,acc_prova
66463ff40a36377060b19272,Q379_4,3.5,unint,rocket,4321,acc_provb
66463ff40a36377060b19272,Q379_5,3,unint,rocket,4321,acc_provc
66463ff40a36377060b19272,Q379_6,1,unint,rocket,4321,acc_provd
67f92d9351013d13eb5100aa,Q320,80,unint,blues,8642,allocation
67f92d9351013d13eb5100aa,Q321,no penalty,unint,blues,8642,penalty
67f92d9351013d13eb5100aa,Q322,Moderately Praiseworthy,unint,blues,8642,praiseworthy
67f92d9351013d13eb5100aa,Q245,65,unint,blues,6211,allocation
67f92d9351013d13eb5100aa,Q206,1% penalty,unint,blues,6211,penalty
67f92d9351013d13eb5100aa,Q9...103,Moderately Praiseworthy,unint,blues,6211,praiseworthy
67f92d9351013d13eb5100aa,Q300,20,unint,blues,4321,allocation
67f92d9351013d13eb5100aa,Q301,1% penalty,unint,blues,4321,penalty
67f92d9351013d13eb5100aa,Q302,A Little Praiseworthy,unint,blues,4321,praiseworthy
67f92d9351013d13eb5100aa,Q371_1,10,unint,blues,8642,acc_prova
67f92d9351013d13eb5100aa,Q371_4,7.5,unint,blues,8642,acc_provb
67f92d9351013d13eb5100aa,Q371_5,5.0,unint,blues,8642,acc_provc
67f92d9351013d13eb5100aa,Q371_6,0,unint,blues,8642,acc_provd
67f92d9351013d13eb5100aa,Q372_1,10,unint,blues,6211,acc_prova
67f92d9351013d13eb5100aa,Q372_4,5,unint,blues,6211,acc_provb
67f92d9351013d13eb5100aa,Q372_5,0,unint,blues,6211,acc_provc
67f92d9351013d13eb5100aa,Q372_6,0,unint,blues,6211,acc_provd
67f92d9351013d13eb5100aa,Q373_1,5,unint,blues,4321,acc_prova
67f92d9351013d13eb5100aa,Q373_4,3,unint,blues,4321,acc_provb
67f92d9351013d13eb5100aa,Q373_5,4,unint,blues,4321,acc_provc
67f92d9351013d13eb5100aa,Q373_6,0,unint,blues,4321,acc_provd
67f7d4281969e578239dfbbb,Q246,5,int,blues,8642,allocation
67f7d4281969e578239dfbbb,Q215,1% penalty,int,blues,8642,penalty
67f7d4281969e578239dfbbb,Q9...129,Neither,int,blues,8642,praiseworthy
67f7d4281969e578239dfbbb,Q305,10,int,blues,6211,allocation
67f7d4281969e578239dfbbb,Q306,4% penalty,int,blues,6211,penalty
67f7d4281969e578239dfbbb,Q307,Neither,int,blues,6211,praiseworthy
67f7d4281969e578239dfbbb,Q325,20,int,blues,4321,allocation
67f7d4281969e578239dfbbb,Q326,2% penalty,int,blues,4321,penalty
67f7d4281969e578239dfbbb,Q327,Neither,int,blues,4321,praiseworthy
67f7d4281969e578239dfbbb,Q370_1,8,int,blues,8642,acc_prova
67f7d4281969e578239dfbbb,Q370_4,8,int,blues,8642,acc_provb
67f7d4281969e578239dfbbb,Q370_5,3,int,blues,8642,acc_provc
67f7d4281969e578239dfbbb,Q370_6,3,int,blues,8642,acc_provd
67f7d4281969e578239dfbbb,Q380_1,10,int,blues,6211,acc_prova
67f7d4281969e578239dfbbb,Q380_4,8,int,blues,6211,acc_provb
67f7d4281969e578239dfbbb,Q380_5,4,int,blues,6211,acc_provc
67f7d4281969e578239dfbbb,Q380_6,2,int,blues,6211,acc_provd
67f7d4281969e578239dfbbb,Q381_1,8,int,blues,4321,acc_prova
67f7d4281969e578239dfbbb,Q381_4,6,int,blues,4321,acc_provb
67f7d4281969e578239dfbbb,Q381_5,2,int,blues,4321,acc_provc
67f7d4281969e578239dfbbb,Q381_6,2,int,blues,4321,acc_provd
67f7ad86a00a3d4a44eda0db,Q320,25,unint,blues,8642,allocation
67f7ad86a00a3d4a44eda0db,Q321,5% penalty,unint,blues,8642,penalty
67f7ad86a00a3d4a44eda0db,Q322,Very Blameworthy,unint,blues,8642,praiseworthy
67f7ad86a00a3d4a44eda0db,Q245,25,unint,blues,6211,allocation
67f7ad86a00a3d4a44eda0db,Q206,5% penalty,unint,blues,6211,penalty
67f7ad86a00a3d4a44eda0db,Q9...103,A Little Blameworthy,unint,blues,6211,praiseworthy
67f7ad86a00a3d4a44eda0db,Q300,25,unint,blues,4321,allocation
67f7ad86a00a3d4a44eda0db,Q301,5% penalty,unint,blues,4321,penalty
67f7ad86a00a3d4a44eda0db,Q302,A Little Blameworthy,unint,blues,4321,praiseworthy
67f7ad86a00a3d4a44eda0db,Q371_1,10,unint,blues,8642,acc_prova
67f7ad86a00a3d4a44eda0db,Q371_4,7.5,unint,blues,8642,acc_provb
67f7ad86a00a3d4a44eda0db,Q371_5,2.5,unint,blues,8642,acc_provc
67f7ad86a00a3d4a44eda0db,Q371_6,0,unint,blues,8642,acc_provd
67f7ad86a00a3d4a44eda0db,Q372_1,9,unint,blues,6211,acc_prova
67f7ad86a00a3d4a44eda0db,Q372_4,3,unint,blues,6211,acc_provb
67f7ad86a00a3d4a44eda0db,Q372_5,0,unint,blues,6211,acc_provc
67f7ad86a00a3d4a44eda0db,Q372_6,0,unint,blues,6211,acc_provd
67f7ad86a00a3d4a44eda0db,Q373_1,7,unint,blues,4321,acc_prova
67f7ad86a00a3d4a44eda0db,Q373_4,7,unint,blues,4321,acc_provb
67f7ad86a00a3d4a44eda0db,Q373_5,2.5,unint,blues,4321,acc_provc
67f7ad86a00a3d4a44eda0db,Q373_6,0,unint,blues,4321,acc_provd
6679e9e155f1b9a85492399f,Q246,25,int,blues,8642,allocation
6679e9e155f1b9a85492399f,Q215,3% penalty,int,blues,8642,penalty
6679e9e155f1b9a85492399f,Q9...129,Moderately Blameworthy,int,blues,8642,praiseworthy
6679e9e155f1b9a85492399f,Q305,40,int,blues,6211,allocation
6679e9e155f1b9a85492399f,Q306,5% penalty,int,blues,6211,penalty
6679e9e155f1b9a85492399f,Q307,Moderately Blameworthy,int,blues,6211,praiseworthy
6679e9e155f1b9a85492399f,Q325,50,int,blues,4321,allocation
6679e9e155f1b9a85492399f,Q326,no penalty,int,blues,4321,penalty
6679e9e155f1b9a85492399f,Q327,Moderately Praiseworthy,int,blues,4321,praiseworthy
6679e9e155f1b9a85492399f,Q370_1,5,int,blues,8642,acc_prova
6679e9e155f1b9a85492399f,Q370_4,4,int,blues,8642,acc_provb
6679e9e155f1b9a85492399f,Q370_5,2,int,blues,8642,acc_provc
6679e9e155f1b9a85492399f,Q370_6,1,int,blues,8642,acc_provd
6679e9e155f1b9a85492399f,Q380_1,9,int,blues,6211,acc_prova
6679e9e155f1b9a85492399f,Q380_4,5,int,blues,6211,acc_provb
6679e9e155f1b9a85492399f,Q380_5,4,int,blues,6211,acc_provc
6679e9e155f1b9a85492399f,Q380_6,1,int,blues,6211,acc_provd
6679e9e155f1b9a85492399f,Q381_1,6,int,blues,4321,acc_prova
6679e9e155f1b9a85492399f,Q381_4,2,int,blues,4321,acc_provb
6679e9e155f1b9a85492399f,Q381_5,1,int,blues,4321,acc_provc
6679e9e155f1b9a85492399f,Q381_6,1,int,blues,4321,acc_provd
5c3a518e0b5bb30001033afd,Q320,10,unint,blues,8642,allocation
5c3a518e0b5bb30001033afd,Q321,no penalty,unint,blues,8642,penalty
5c3a518e0b5bb30001033afd,Q322,Moderately Praiseworthy,unint,blues,8642,praiseworthy
5c3a518e0b5bb30001033afd,Q245,10,unint,blues,6211,allocation
5c3a518e0b5bb30001033afd,Q206,no penalty,unint,blues,6211,penalty
5c3a518e0b5bb30001033afd,Q9...103,Moderately Praiseworthy,unint,blues,6211,praiseworthy
5c3a518e0b5bb30001033afd,Q300,10,unint,blues,4321,allocation
5c3a518e0b5bb30001033afd,Q301,no penalty,unint,blues,4321,penalty
5c3a518e0b5bb30001033afd,Q302,Very Praiseworthy,unint,blues,4321,praiseworthy
5c3a518e0b5bb30001033afd,Q371_1,10,unint,blues,8642,acc_prova
