StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q189,Q191,Q190,Q209_First Click,Q209_Last Click,Q209_Page Submit,Q209_Click Count,Q241,Q233,Q213,Q197_First Click,Q197_Last Click,Q197_Page Submit,Q197_Click Count,Q242,Q213,Q201,Q202_First Click,Q202_Last Click,Q202_Page Submit,Q202_Click Count,Q263,Q216,Q206,Q133_First Click,Q133_Last Click,Q133_Page Submit,Q133_Click Count,Q244,Q160,Q9,Q134_First Click,Q134_Last Click,Q134_Page Submit,Q134_Click Count,Q245,Q206,Q9,Q135_First Click,Q135_Last Click,Q135_Page Submit,Q135_Click Count,Q246,Q215,Q9,Q136_First Click,Q136_Last Click,Q136_Page Submit,Q136_Click Count,Q247,Q212,Q9,Q137_First Click,Q137_Last Click,Q137_Page Submit,Q137_Click Count,Q248,Q218,Q9,Q138_First Click,Q138_Last Click,Q138_Page Submit,Q138_Click Count,Q249,Q219,Q9,Q139_First Click,Q139_Last Click,Q139_Page Submit,Q139_Click Count,Q250,Q217,Q9,Q140_First Click,Q140_Last Click,Q140_Page Submit,Q140_Click Count,Q251,Q222,Q9,Q141_First Click,Q141_Last Click,Q141_Page Submit,Q141_Click Count,Q252,Q220,Q9,Q142_First Click,Q142_Last Click,Q142_Page Submit,Q142_Click Count,Q253,Q221,Q240,Q143_First Click,Q143_Last Click,Q143_Page Submit,Q143_Click Count,Q254,Q224,Q9,Q144_First Click,Q144_Last Click,Q144_Page Submit,Q144_Click Count,Q255,Q225,Q9,Q145_First Click,Q145_Last Click,Q145_Page Submit,Q145_Click Count,Q256,Q223,Q9,Q146_First Click,Q146_Last Click,Q146_Page Submit,Q146_Click Count,Q257,Q226,Q9,Q147_First Click,Q147_Last Click,Q147_Page Submit,Q147_Click Count,Q258,Q228,Q9,Q148_First Click,Q148_Last Click,Q148_Page Submit,Q148_Click Count,Q259,Q230,Q9,Q149_First Click,Q149_Last Click,Q149_Page Submit,Q149_Click Count,Q260,Q227,Q9,Q150_First Click,Q150_Last Click,Q150_Page Submit,Q150_Click Count,Q261,Q229,Q9,Q151_First Click,Q151_Last Click,Q151_Page Submit,Q151_Click Count,Q262,Q232,Q9,Q234,Q235,Q236,Q237,SubjNumTest_1,SubjNumTest_2,Q239_1,MoralDes_Intuition_1,MoralDes_Intuition_2,MoralDes_Intuition_3,MoralDes_Delib_1,MoralDes_Delib_2,MoralDes_Delib_3,MoralDes_Integration_1,MoralDes_Integration_2,MoralDes_Integration_3,MoralDes_Rules_1,MoralDes_Rules_2,MoralDes_Rules_3,MoralDes_Rules_1,MoralDes_Rules_2,MoralDes_Rules_3,Q19,Q19_3_TEXT,Q20,Q21,Q24,Q26,Q168,Q28,Q28_8_TEXT,Q30,Q32,Q33,Q34,Q35,Q192,PROLIFIC_PID,PageCount,blockOrder,blockName
2025-04-03 09:02:42,2025-04-03 09:21:46,IP Address,24.228.114.50,100,1144,True,2025-04-03 09:21:46,R_1iQlifnJm1Sg7Bb,,,,,40.6763,-73.9492,anonymous,EN,Desktop or laptop,Yes,English,40.758,206.266,219.765,21,5,5% penalty,A Little Blameworthy,11.12,26.632,33.623,4,0,no penalty,Neither,15.594,24.629,42.285,4,5,5% penalty,Moderately Praiseworthy,6.328,15.692,21.616,5,75,no penalty,Very Praiseworthy,3.805,20.515,21.71,4,10,no penalty,Neither,3.955,12.002,12.766,4,75,no penalty,Moderately Praiseworthy,2.765,13.957,17.392,5,70,no penalty,A Little Praiseworthy,7.049,16.104,25.383,5,5,5% penalty,Very Blameworthy,3.24,12.101,13.535,4,60,no penalty,Moderately Blameworthy,3.103,12.363,13.187,4,5,no penalty,Moderately Praiseworthy,2.889,8.989,10.24,4,10,2% penalty,A Little Blameworthy,12.815,22.271,29.043,4,100,no penalty,Very Praiseworthy,5.033,28.321,32.876,5,15,no penalty,Neither,4.813,15.557,19.288,5,100,no penalty,Very Blameworthy,3.274,25.901,27.277,5,20,1% penalty,A Little Blameworthy,6.072,13.952,16.223,4,50,no penalty,A Little Praiseworthy,4.438,13.142,13.961,4,65,no penalty,A Little Praiseworthy,3.213,23.916,29.824,6,10,2% penalty,Very Blameworthy,5.749,27.113,31.46,5,75,no penalty,Very Blameworthy,7.047,16.742,18.35,4,85,no penalty,Moderately Praiseworthy,4.675,15.598,18.046,6,75,no penalty,Moderately Blameworthy,14.621,35.473,37.932,6,50,no penalty,A Little Praiseworthy,Somewhat Difficult,Slightly confident,I considered the severity of the disaster and if they declared a state of an emergency,No,Not at all good,Slightly good,Sometimes,Very much,Very much,Very much,Very much,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Female,,Right-handed,Black or African American,41,Slightly Conservative,Slightly Conservative,"Christianity/Catholic,Christianity/Non-Catholic",,Slightly religious,Single,Associate degree,"Out of work, and looking for work","$60,001 - $80,000",No,5c40c6084d5aa1000171a64e,23,"Start, ALLOC1, ALLOC6, ALLOC10, ALLOC2, ALLOC11, ALLOC19, Attention Check 1, ALLOC14, ALLOC15, ALLOC13, ALLOC4, ALLOC20, ALLOC9, ALLOC5, ALLOC5, Attention Check 2, ALLOC17, ALLOC16, ALLOC8, ALLOC7, ALLOC12, ALLOC18",ALLOC18
2025-04-03 09:10:49,2025-04-03 09:22:19,IP Address,172.58.134.79,100,690,True,2025-04-03 09:22:19,R_3QytwwhZxy6g5Eb,,,,,25.8153,-80.3577,anonymous,EN,Desktop or laptop,Yes,English,2.397,9.089,9.772,5,35,no penalty,Very Praiseworthy,5.188,12.458,13.838,4,0,no penalty,Neither,15.32,20.557,21.601,4,5,5% penalty,Moderately Praiseworthy,6.306,21.419,22.26,6,45,no penalty,Moderately Praiseworthy,4.734,12.007,13.103,5,15,2% penalty,A Little Blameworthy,2.453,11.845,13.235,4,25,5% penalty,Very Blameworthy,2.905,8.736,9.896,4,65,no penalty,Moderately Praiseworthy,2.632,12.371,12.966,5,15,no penalty,Moderately Praiseworthy,5.945,25.026,26.873,4,80,5% penalty,Very Blameworthy,6.441,16.368,17.585,4,5,1% penalty,A Little Blameworthy,2.669,7.493,8.249,4,45,no penalty,Very Praiseworthy,2.776,15.4,18.592,5,75,no penalty,A Little Praiseworthy,1.971,11.5,12.665,4,20,1% penalty,A Little Blameworthy,2.116,10.932,12.249,4,40,5% penalty,Very Blameworthy,17.74,48.824,50.035,11,40,2% penalty,Moderately Blameworthy,3.103,40.599,41.525,5,60,no penalty,Moderately Praiseworthy,3.968,32.085,33.112,6,65,no penalty,A Little Praiseworthy,2.597,12.8,13.688,4,10,no penalty,Moderately Praiseworthy,2.847,8.093,9.897,4,50,5% penalty,Very Blameworthy,4.64,20.024,21.223,4,68,no penalty,Moderately Praiseworthy,2.843,19.64,20.754,4,50,5% penalty,Very Blameworthy,4.87,15.056,16.221,4,30,no penalty,A Little Praiseworthy,Very Easy,Completely Confident,If they voted on a state of emergency,No,Somewhat good,Extremely good,Very often,Completely,Very much,Very much,Very much,Very much,Very much,Very much,Completely,Completely,Slightly,Not at all,Somewhat,Completely,Completely,Completely,Female,,Right-handed,White,20,Moderate,Moderate,None,,Not at all religious,Never married and not currently engaged,"Some college, but no college degree",A student,"$0 - $20,000",none,678b4ac2e72f7d43014a2b5d,23,"Start, ALLOC13, ALLOC8, ALLOC8, ALLOC2, ALLOC20, ALLOC15, Attention Check 1, ALLOC10, ALLOC16, ALLOC19, ALLOC17, ALLOC5, ALLOC4, ALLOC18, ALLOC7, Attention Check 2, ALLOC12, ALLOC1, ALLOC9, ALLOC11, ALLOC14, ALLOC6",ALLOC6
2025-04-03 09:08:32,2025-04-03 09:22:19,IP Address,70.165.124.135,100,826,True,2025-04-03 09:22:19,R_5in5Xop8av3cH1T,,,,,30.209,-92.0607,anonymous,EN,Desktop or laptop,Yes,English,3.58,7.176,8.639,4,25,no penalty,Neither,4.396,15.02,18.669,3,0,no penalty,Neither,5.21,13.199,14.897,5,5,5% penalty,Moderately Praiseworthy,5.058,13.159,14.302,5,25,no penalty,Very Praiseworthy,2.888,7.413,11.102,4,25,no penalty,Neither,3.425,9.73,10.732,5,25,no penalty,Moderately Blameworthy,6.633,24.994,25.481,8,75,no penalty,Very Praiseworthy,4.065,20.99,22.172,5,10,1% penalty,Neither,6.266,21.871,24.146,3,50,5% penalty,Very Blameworthy,2.97,28.293,29.359,8,5,no penalty,A Little Praiseworthy,21.073,77.379,79.088,7,25,2% penalty,Neither,5.013,11.456,12.194,4,30,no penalty,Very Praiseworthy,4.266,10.799,11.806,4,25,1% penalty,Neither,4.499,21.336,25.144,5,15,5% penalty,Very Blameworthy,4.199,8.595,10.121,4,30,1% penalty,Neither,3.839,9.327,10.701,5,50,no penalty,Very Praiseworthy,6.938,16.67,17.535,5,60,no penalty,Moderately Praiseworthy,4.704,27.541,28.465,6,20,2% penalty,A Little Blameworthy,4.235,8.903,9.927,4,40,3% penalty,Moderately Blameworthy,6.182,27.37,28.864,4,50,no penalty,Moderately Praiseworthy,3.19,11.41,12.305,5,40,4% penalty,Moderately Blameworthy,8.558,21.593,22.649,5,20,no penalty,Moderately Praiseworthy,Somewhat Difficult,Slightly confident,"Comparative Level of destruction and whether or not the other sectors declared emergencies or not. ",No,Somewhat good,Extremely good,Always,Somewhat,Not at all,Slightly,Completely,Completely,Completely,Very much,Slightly,Slightly,Not at all,Not at all,Not at all,Slightly,Slightly,Slightly,Male,,Right-handed,White,39,Extremely Conservative,Extremely Conservative,Christianity/Non-Catholic,,Extremely religious,Married,Bachelor's degree,Employed for wages full-time,"$100,001 - $150,000",no,66f58c9493251ae2f43ef088,23,"Start, ALLOC9, ALLOC2, ALLOC7, ALLOC12, ALLOC5, ALLOC6, Attention Check 1, ALLOC15, ALLOC13, ALLOC20, ALLOC18, ALLOC10, ALLOC14, ALLOC1, ALLOC4, Attention Check 2, ALLOC8, ALLOC17, ALLOC19, ALLOC16, ALLOC16, ALLOC11",ALLOC11
2025-04-03 09:11:03,2025-04-03 09:23:57,IP Address,108.16.32.197,100,774,True,2025-04-03 09:23:58,R_7CKgiPxkJID2reC,,,,,40.245,-75.1331,anonymous,EN,Desktop or laptop,Yes,English,3.974,11.067,11.8,5,25,no penalty,A Little Praiseworthy,4.955,14.812,15.852,4,25,2% penalty,Neither,2.363,8.225,9.061,5,25,no penalty,Neither,3.076,13.178,13.958,5,25,no penalty,Moderately Praiseworthy,2.608,10.375,11.442,4,25,2% penalty,Neither,3.493,8.68,9.642,4,25,4% penalty,Moderately Blameworthy,2.766,9.997,11.057,4,60,no penalty,A Little Praiseworthy,3.863,12.328,12.857,5,5,no penalty,Moderately Praiseworthy,3.11,16.363,18.163,7,60,5% penalty,Very Blameworthy,2.769,14.73,15.582,7,5,2% penalty,Moderately Blameworthy,10.915,38.434,39.573,5,30,no penalty,Very Praiseworthy,4.375,15.293,15.843,4,25,5% penalty,Very Blameworthy,4.77,11.925,12.798,4,20,2% penalty,Moderately Blameworthy,5.401,20.053,21.221,4,25,2% penalty,Moderately Blameworthy,3.974,10.797,11.664,4,20,2% penalty,A Little Blameworthy,9.263,25.384,26.164,5,40,no penalty,Moderately Praiseworthy,7.424,16.124,18.882,5,40,no penalty,Moderately Praiseworthy,13.961,20.069,20.9,4,22,no penalty,A Little Praiseworthy,19.663,27.955,34.775,5,30,4% penalty,Moderately Blameworthy,4.086,18.286,19.001,4,38,no penalty,Moderately Praiseworthy,4.996,14.009,15.299,5,30,5% penalty,Very Blameworthy,12.619,22.667,26.574,8,25,no penalty,Very Praiseworthy,Somewhat Easy,Fairly confident,"My reasoning was not rooted in blaming the section based off its failure to act but rather alloting the resources in the most pragmatic way, even if section A was blameworthy ",No,Slightly good,Very good,Very often,Very much,Not at all,Very much,Very much,Completely,Completely,Very much,Very much,Very much,Slightly,Not at all,Not at all,Slightly,Very much,Completely,Male,,Right-handed,White,28,Somewhat Conservative,Somewhat Conservative,Hinduism,,Extremely religious,Married,Master's degree,Employed for wages full-time,"$100,001 - $150,000","None ",6679d30fd961448c416289c1,23,"Start, ALLOC9, ALLOC20, ALLOC12, ALLOC11, ALLOC17, ALLOC15, Attention Check 1, ALLOC16, ALLOC19, ALLOC2, ALLOC13, ALLOC7, ALLOC4, ALLOC10, ALLOC6, Attention Check 2, ALLOC14, ALLOC8, ALLOC1, ALLOC5, ALLOC18, ALLOC18",ALLOC18
2025-04-03 09:10:16,2025-04-03 09:24:40,IP Address,68.55.117.85,100,864,True,2025-04-03 09:24:40,R_6KrwiWysZqWSVUJ,,,,,42.5982,-83.1167,anonymous,EN,Desktop or laptop,Yes,English,45.737,51.371,52.478,5,25,no penalty,Very Praiseworthy,4.643,10.565,11.191,4,0,no penalty,Neither,2.872,8.513,9.124,4,5,5% penalty,Moderately Praiseworthy,2.046,6.028,7.23,5,25,no penalty,Very Praiseworthy,1.957,6.285,7.073,4,10,5% penalty,Very Blameworthy,4.052,7.276,8.199,4,10,5% penalty,Very Blameworthy,1.594,4.575,5.107,4,25,no penalty,Very Praiseworthy,49.43,52.69,53.181,4,25,no penalty,Very Praiseworthy,3.194,8.537,9.666,4,10,5% penalty,Very Blameworthy,3.138,5.904,6.757,4,9,no penalty,Very Blameworthy,1.488,5.265,5.707,4,25,no penalty,Very Praiseworthy,20.951,44.125,46.014,4,30,no penalty,Very Praiseworthy,8.552,23.175,23.824,4,10,3% penalty,Very Blameworthy,1.747,6.121,7.948,4,12,5% penalty,Very Blameworthy,1.9,5.4,6.451,4,10,5% penalty,Very Blameworthy,1.385,4.339,4.881,4,25,no penalty,Very Praiseworthy,1.994,4.95,5.925,4,25,no penalty,Very Praiseworthy,2.023,10.152,10.69,4,25,no penalty,Very Praiseworthy,31.172,34.906,35.576,4,12,5% penalty,Very Blameworthy,2.238,5.524,7.103,4,25,no penalty,Very Praiseworthy,9.238,18.189,18.886,5,12,5% penalty,Very Blameworthy,8.789,17.495,18.049,4,25,no penalty,Very Praiseworthy,Somewhat Difficult,Fairly confident,"The biggest factor was whether or not the area went through with the storm preparations. If they didn't, I don't think they should get a lot from the budget as an incentive to be more prepared next time",No,Extremely good,Extremely good,Always,Very much,Somewhat,Very much,Very much,Completely,Very much,Very much,Very much,Very much,Somewhat,Slightly,Somewhat,Somewhat,Very much,Somewhat,Female,,Right-handed,White,31,Extremely Liberal,Extremely Liberal,None,,Not at all religious,Single,Bachelor's degree,Employed for wages full-time,"$80,001 - $100,000",I didn't have any issues with the survey,665a6d20e4fd69fa455ce3ca,23,"Start, ALLOC10, ALLOC11, ALLOC19, ALLOC17, ALLOC1, ALLOC6, Attention Check 1, ALLOC20, ALLOC15, ALLOC5, ALLOC18, ALLOC4, ALLOC4, ALLOC8, ALLOC2, Attention Check 2, ALLOC7, ALLOC12, ALLOC16, ALLOC13, ALLOC9, ALLOC14",ALLOC14
2025-04-03 09:16:38,2025-04-03 09:31:35,IP Address,168.245.171.96,100,896,True,2025-04-03 09:31:36,R_6Y9aPqVW4Oeirph,,,,,36.1476,-85.2683,anonymous,EN,Desktop or laptop,Yes,English,3.121,8.445,11.283,4,100,no penalty,Moderately Praiseworthy,4.473,9.13,10.028,4,100,no penalty,Moderately Blameworthy,3.108,8.288,9.262,4,100,no penalty,Moderately Blameworthy,3.507,11.447,12.129,25,100,no penalty,Moderately Praiseworthy,3.793,12.246,13.187,4,100,no penalty,A Little Blameworthy,8.154,13.721,14.659,9,100,no penalty,Moderately Blameworthy,3.647,10.115,10.893,4,100,no penalty,Moderately Blameworthy,30.633,102.497,105.379,8,100,no penalty,Very Praiseworthy,4.649,9.12,10.187,4,100,no penalty,Moderately Blameworthy,6.144,10.001,11.827,4,100,no penalty,A Little Blameworthy,3.196,7.985,9.146,4,100,no penalty,A Little Blameworthy,2.835,8.595,9.318,4,100,no penalty,Moderately Praiseworthy,3.743,7.879,8.888,4,100,no penalty,A Little Blameworthy,3.95,8.254,9.187,4,100,no penalty,Moderately Blameworthy,4.806,12.769,13.739,4,100,no penalty,A Little Blameworthy,5.461,10.198,11.595,4,100,no penalty,Moderately Praiseworthy,3.666,13.735,14.528,4,100,no penalty,Moderately Praiseworthy,6.251,11.187,11.805,4,100,no penalty,Moderately Praiseworthy,5.053,10.42,11.33,4,100,no penalty,A Little Blameworthy,4.401,9.218,10.031,4,100,no penalty,Moderately Praiseworthy,9.259,20.611,21.781,4,100,no penalty,A Little Blameworthy,7.524,16.196,16.862,5,100,no penalty,Moderately Praiseworthy,Somewhat Easy,Highly Confident,"Regardless of the decision to declare an emergency, the funds should always be allocated 100% as the community has needs that should be met. I gave praise simply when the province was proactive and assigned blame when they did not plan appropriately. Neither case changed my mind about allocating funds or assigning a penalty.",No,Somewhat good,Extremely good,Very often,Somewhat,Slightly,Very much,Very much,Very much,Very much,Slightly,Somewhat,Somewhat,Somewhat,Slightly,Somewhat,Very much,Very much,Somewhat,Female,,Right-handed,White,53,Moderate,Slightly Conservative,Christianity/Non-Catholic,,Somewhat religious,Married,"Some college, but no college degree",Self-employed,"$150,001 - $250,000","There is a question that was repeated with a different set of choices. I can't remember the exact question but the good, very good answers did not relate to the question. The question was a ""how often"" question. It was then restated at the bottom of the same page with the correct set of options.",66cfdf92dee873a6ca9158b7,23,"Start, ALLOC6, ALLOC19, ALLOC13, ALLOC17, ALLOC15, ALLOC15, Attention Check 1, ALLOC12, ALLOC20, ALLOC10, ALLOC1, ALLOC4, ALLOC14, ALLOC16, ALLOC18, Attention Check 2, ALLOC9, ALLOC8, ALLOC11, ALLOC5, ALLOC7, ALLOC2",ALLOC2
2025-04-03 09:16:42,2025-04-03 09:32:50,IP Address,207.235.52.138,100,968,True,2025-04-03 09:32:50,R_7eIrAn2IKviapaF,,,,,35.9806,-78.8426,anonymous,EN,Desktop or laptop,Yes,English,22.247,36.294,37.779,4,25,no penalty,Moderately Praiseworthy,14.329,22.273,23.414,4,0,no penalty,Neither,7.133,18.625,19.902,4,5,5% penalty,Moderately Praiseworthy,18.399,23.501,27.152,4,90,no penalty,Moderately Praiseworthy,3.075,9.056,10.139,4,5,no penalty,Neither,13.803,29.138,30.18,4,20,no penalty,Moderately Blameworthy,3.547,12.194,15.282,4,85,no penalty,Moderately Praiseworthy,5.892,12.404,16.855,4,5,no penalty,Neither,7.582,15.305,16.958,4,75,no penalty,Moderately Blameworthy,3.658,10.88,11.978,4,0,no penalty,Neither,6.023,14.859,16.513,4,25,no penalty,A Little Praiseworthy,4.652,11.547,12.325,4,80,no penalty,Very Praiseworthy,22.095,27.5,30.708,4,10,no penalty,Neither,11.469,18.33,21.362,4,90,no penalty,Very Blameworthy,3.989,9.777,10.745,4,5,no penalty,Neither,2.566,8.341,9.819,4,25,no penalty,A Little Praiseworthy,3.718,12.35,13.943,4,40,no penalty,A Little Praiseworthy,3.503,10.527,11.463,4,10,no penalty,Neither,16.635,24.704,26.222,4,80,no penalty,Moderately Blameworthy,12.39,23.534,24.17,4,75,no penalty,Very Praiseworthy,8.97,18.53,19.669,4,75,no penalty,Moderately Blameworthy,6.623,12.399,14.054,4,25,no penalty,A Little Praiseworthy,Somewhat Easy,Not at all confident,I considered the damaged a main factor.,No,Not at all good,Not at all good,Very often,Somewhat,Slightly,Somewhat,Very much,Very much,Very much,Very much,Somewhat,Somewhat,Very much,Very much,Very much,Very much,Very much,Very much,Female,,Right-handed,Black or African American,46,Somewhat Liberal,Somewhat Liberal,Christianity/Non-Catholic,,Very religious,Divorced,Associate degree,Employed for wages full-time,"$60,001 - $80,000",No problems,61481ecde9840ff139ea4955,23,"Start, ALLOC1, ALLOC18, ALLOC20, ALLOC4, ALLOC10, ALLOC14, Attention Check 1, ALLOC7, ALLOC15, ALLOC19, ALLOC6, ALLOC9, ALLOC8, ALLOC13, ALLOC11, Attention Check 2, ALLOC12, ALLOC5, ALLOC17, ALLOC16, ALLOC16, ALLOC2",ALLOC2
2025-04-03 09:17:23,2025-04-03 09:34:07,IP Address,74.215.43.122,100,1003,True,2025-04-03 09:34:07,R_7FInIbapQLPS3eY,,,,,39.3434,-84.4009,anonymous,EN,Desktop or laptop,Yes,English,5.516,21.605,22.615,5,10,no penalty,Neither,5.209,12.382,14.444,4,0,no penalty,Neither,5.246,18.483,19.952,5,5,5% penalty,Moderately Praiseworthy,3.894,8.008,9.609,4,75,no penalty,Very Praiseworthy,3.671,13.203,14.69,6,5,no penalty,A Little Praiseworthy,3.28,15.835,16.913,4,75,4% penalty,Very Blameworthy,5.991,19.7,26.688,4,40,no penalty,Very Praiseworthy,4.356,19.971,24.898,6,5,no penalty,A Little Blameworthy,6.146,19.159,20.229,5,50,3% penalty,Very Blameworthy,15.329,29.668,31.99,4,0,no penalty,Very Praiseworthy,19.884,25.441,28.958,4,15,no penalty,A Little Praiseworthy,4.727,11.907,12.579,4,75,no penalty,Very Praiseworthy,4.658,16.112,17.101,4,15,no penalty,Neither,5.756,12.446,13.318,4,80,5% penalty,Very Blameworthy,7.355,61.486,63.198,8,25,1% penalty,A Little Blameworthy,3.492,10.201,11.17,4,35,no penalty,Very Praiseworthy,7.092,16.656,19.5,4,40,no penalty,Very Praiseworthy,4.57,17.73,19,4,10,no penalty,Neither,5.509,17.613,19.011,4,75,4% penalty,Very Blameworthy,5.277,9.738,11.319,4,75,no penalty,Very Praiseworthy,8.655,26.238,27.333,4,75,4% penalty,Very Blameworthy,6.761,17.947,19.057,4,35,no penalty,Moderately Praiseworthy,Somewhat Difficult,Slightly confident,"Primarily considered the after the fact implications - was a state of emergency declared for major storms.  Also looked at the damage and allocated the budget accordingly.  ",No,Somewhat good,Very good,Very often,Somewhat,Somewhat,Very much,Very much,Very much,Very much,Somewhat,Very much,Somewhat,Very much,Very much,Very much,Very much,Very much,Very much,Male,,Right-handed,White,56,Moderate,Moderate,Christianity/Non-Catholic,,Not at all religious,Married,Bachelor's degree,Employed for wages full-time,"$250,001+","It's probably too long and repetitive.  Would be good to see the situations change more (e.g., do not always use ""A"" region).  ",665ca0199c9267eb724e8028,23,"Start, ALLOC8, ALLOC13, ALLOC5, ALLOC19, ALLOC1, ALLOC17, Attention Check 1, ALLOC15, ALLOC7, ALLOC10, ALLOC6, ALLOC20, ALLOC18, ALLOC14, ALLOC4, Attention Check 2, ALLOC12, ALLOC16, ALLOC9, ALLOC11, ALLOC2, ALLOC2",ALLOC2
2025-04-03 09:05:35,2025-04-03 09:34:49,IP Address,73.132.23.174,100,1754,True,2025-04-03 09:34:50,R_1efTe2weS2gsFVz,,,,,39.3579,-78.04,anonymous,EN,Desktop or laptop,Yes,English,6.877,12.853,15.522,4,25,no penalty,Very Praiseworthy,8.211,26.985,33.171,5,0,no penalty,Neither,8.454,21.1,24.671,4,5,5% penalty,Moderately Praiseworthy,4.08,27.864,45.262,4,25,no penalty,Very Praiseworthy,7.636,26.196,32.846,7,23,1% penalty,A Little Blameworthy,69.504,90.667,94.059,11,25,5% penalty,Very Blameworthy,4.702,17.859,23.025,4,91,no penalty,Very Praiseworthy,9.183,62.126,66.761,5,10,no penalty,Moderately Praiseworthy,4.739,30.55,35.401,4,80,1% penalty,Moderately Blameworthy,6.659,23.785,31.208,6,10,3% penalty,Moderately Blameworthy,3.53,11.096,18.171,4,28,no penalty,Very Praiseworthy,3.674,25.9,29.139,4,25,no penalty,Moderately Praiseworthy,7.542,33.622,37.771,9,23,1% penalty,A Little Blameworthy,0.501,151.978,152.864,14,20,3% penalty,Moderately Blameworthy,4.981,36.964,38.219,10,50,2% penalty,Moderately Blameworthy,4.304,29.201,30.445,4,55,no penalty,Moderately Praiseworthy,5.079,18.849,22.925,5,70,no penalty,Moderately Praiseworthy,16.583,33.872,39.063,4,20,no penalty,Moderately Praiseworthy,3.26,20.293,28.82,7,60,4% penalty,Very Blameworthy,7.358,41.493,43.828,8,36,no penalty,Very Praiseworthy,6.042,24.424,29.479,7,35,5% penalty,Very Blameworthy,6.41,45.463,49.766,5,20,no penalty,Moderately Praiseworthy,Easy,Fairly confident,"If they didn't vote for a state of emergency with storms that ended up being high damage, I put high penalties and blame. If they did vote for a state of emergency with storms that ended up being high damage, I gave them no penalty and little to no blame.",No,Somewhat good,Extremely good,Very often,Very much,Somewhat,Very much,Very much,Very much,Very much,Very much,Somewhat,Slightly,Very much,Slightly,Somewhat,Very much,Very much,Very much,Male,,Right-handed,White,20,Moderate,Moderate,Christianity/Non-Catholic,,Very religious,Single,"High school graduate (high school diploma, or a legally-accepted equivalent)",Self-employed,"$150,001 - $250,000",Everything went smoothly.,633c4b810798db1c81abaf2c,23,"Start, ALLOC12, ALLOC6, ALLOC13, ALLOC10, ALLOC10, ALLOC14, Attention Check 1, ALLOC4, ALLOC9, ALLOC8, ALLOC7, ALLOC20, ALLOC15, ALLOC19, ALLOC18, Attention Check 2, ALLOC2, ALLOC5, ALLOC1, ALLOC17, ALLOC11, ALLOC16",ALLOC16
2025-04-03 09:21:09,2025-04-03 09:36:08,IP Address,74.196.5.146,100,898,True,2025-04-03 09:36:09,R_7je2WHMjE2U5ztT,,,,,37.7478,-81.1435,anonymous,EN,Desktop or laptop,Yes,English,3.609,10.151,10.778,5,25,no penalty,Very Praiseworthy,3.238,13.244,15.584,5,0,no penalty,Neither,2.3,15.303,19.556,10,5,5% penalty,Moderately Praiseworthy,1.782,7.302,9.66,5,25,no penalty,Very Praiseworthy,2.4,11.468,16.001,6,25,2% penalty,A Little Blameworthy,2.46,8.153,11.682,6,25,5% penalty,Very Blameworthy,2.27,17.001,18.031,5,65,no penalty,Very Praiseworthy,3.115,9.327,15.763,6,5,no penalty,Very Praiseworthy,5.99,20.634,24.154,5,65,5% penalty,Very Blameworthy,2.516,10.065,12.204,5,10,1% penalty,A Little Blameworthy,3.077,18.994,19.595,6,30,no penalty,Very Praiseworthy,10.268,18.928,22.41,5,25,no penalty,Very Praiseworthy,18.504,43.277,56.283,6,20,3% penalty,Moderately Blameworthy,2.185,24.824,28.241,6,25,5% penalty,Very Blameworthy,2.559,12.854,21.389,8,15,3% penalty,Very Blameworthy,2.816,15.031,17.025,8,40,no penalty,Moderately Praiseworthy,6.014,19.479,20.908,5,60,no penalty,Very Praiseworthy,6.28,35.95,38.748,8,15,no penalty,Very Praiseworthy,3.387,14.713,17.541,5,40,5% penalty,Very Blameworthy,8.131,30.183,36.129,8,45,no penalty,Very Praiseworthy,5.587,16.863,21.331,5,40,5% penalty,Very Blameworthy,2.978,14.028,20.296,4,25,no penalty,Very Praiseworthy,Somewhat Easy,Fairly confident,"I first looked at the damage done. Then I looked at whether or not they took emergency action. If the damage was high and they took action I gave them an equal or higher allocation with no penalty. If they didn't take action I gave them an equal or lower allocation (depending on damage) but imposed a penalty. ",No,Not at all good,Slightly good,Sometimes,Very much,Very much,Very much,Somewhat,Somewhat,Somewhat,Very much,Very much,Very much,Somewhat,Slightly,Somewhat,Very much,Very much,Very much,Male,,Right-handed,White,39,Extremely Liberal,Somewhat Liberal,None,,Not at all religious,Divorced,"Some college, but no college degree","Out of work, and looking for work","$0 - $20,000",None,60412f7a5f580407f8e6e615,23,"Start, ALLOC11, ALLOC18, ALLOC16, ALLOC10, ALLOC7, ALLOC19, Attention Check 1, ALLOC15, ALLOC9, ALLOC17, ALLOC12, ALLOC20, ALLOC13, ALLOC4, ALLOC5, Attention Check 2, ALLOC1, ALLOC1, ALLOC14, ALLOC2, ALLOC6, ALLOC8",ALLOC8
